FLOPs,Patch size,Tokens,Encoder parameters,Global model parameters,Decoder parameters,Global model dimension,Encoder/Decoder dimension,Global model layers,Decoder layers
m,4.0,111565297901.47995,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
l,4.0,223130595802.9599,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
xl,4.0,446261191605.9198,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
s,4.0,43714682034.09101,5508956.16,47618785.28,5508956.16,704,768,8,1.0
m,4.0,109286705085.22754,5508956.16,47618785.28,5508956.16,704,768,8,1.0
l,4.0,218573410170.45508,5508956.16,47618785.28,5508956.16,704,768,8,1.0
xl,4.0,437146820340.91016,5508956.16,47618785.28,5508956.16,704,768,8,1.0
s,4.0,40684808784.52331,5508956.16,56670289.92,5508956.16,768,768,8,1.0
m,4.0,101712021961.30827,5508956.16,56670289.92,5508956.16,768,768,8,1.0
l,4.0,203424043922.61655,5508956.16,56670289.92,5508956.16,768,768,8,1.0
xl,4.0,406848087845.2331,5508956.16,56670289.92,5508956.16,768,768,8,1.0
s,4.0,111295695764.50786,1874575.3599999999,21694095.36,1874575.3599999999,448,448,9,1.0
s,4.0,95986801062.31741,2448424.96,21694095.36,2448424.96,448,512,9,1.0
s,4.0,85685897927.33902,2448424.96,28335144.96,2448424.96,512,512,9,1.0
s,4.0,75255868145.55406,3098787.84,28335144.96,3098787.84,512,576,9,1.0
s,4.0,67997332024.042,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
m,4.0,169993330060.10498,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
l,4.0,339986660120.20996,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
xl,4.0,679973320240.4199,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
s,4.0,60575329750.04574,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
m,4.0,151438324375.11435,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
l,4.0,302876648750.2287,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
xl,4.0,605753297500.4574,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
s,4.0,55270433811.00253,3825664.0,44273664.0,3825664.0,640,640,9,1.0
m,4.0,138176084527.50632,3825664.0,44273664.0,3825664.0,640,640,9,1.0
l,4.0,276352169055.01263,3825664.0,44273664.0,3825664.0,640,640,9,1.0
xl,4.0,552704338110.0253,3825664.0,44273664.0,3825664.0,640,640,9,1.0
s,4.0,49802755588.85726,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
m,4.0,124506888972.14314,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
l,4.0,249013777944.2863,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
xl,4.0,498027555888.5726,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
s,4.0,45809104256.76447,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
m,4.0,114522760641.9112,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
l,4.0,229045521283.8224,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
xl,4.0,458091042567.6448,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
s,4.0,41665765852.80892,5508956.16,53571133.44,5508956.16,704,768,9,1.0
m,4.0,104164414632.02231,5508956.16,53571133.44,5508956.16,704,768,9,1.0
l,4.0,208328829264.04462,5508956.16,53571133.44,5508956.16,704,768,9,1.0
xl,4.0,416657658528.08923,5508956.16,53571133.44,5508956.16,704,768,9,1.0
s,4.0,38584628412.49553,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
m,4.0,96461571031.23883,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
l,4.0,192923142062.47766,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
xl,4.0,385846284124.9553,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
s,4.0,119356705171.33072,1874575.3599999999,17315758.080000002,1874575.3599999999,384,448,10,1.0
s,4.0,90561865519.9477,2448424.96,23568670.72,2448424.96,448,512,10,1.0
s,4.0,71047857222.77179,3098787.84,30783569.92,3098787.84,512,576,10,1.0
s,4.0,57218775668.34277,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
m,4.0,143046939170.85693,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
l,4.0,286093878341.71387,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
xl,4.0,572187756683.4277,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
s,4.0,51379184183.06366,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
m,4.0,128447960457.65915,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
l,4.0,256895920915.3183,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
xl,4.0,513791841830.6366,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
s,4.0,47064453013.83964,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
m,4.0,117661132534.5991,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
l,4.0,235322265069.1982,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
xl,4.0,470644530138.3964,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
s,4.0,42701729254.69371,5508956.16,48099328.0,5508956.16,640,768,10,1.0
m,4.0,106754323136.73428,5508956.16,48099328.0,5508956.16,640,768,10,1.0
l,4.0,213508646273.46857,5508956.16,48099328.0,5508956.16,640,768,10,1.0
xl,4.0,427017292546.93713,5508956.16,48099328.0,5508956.16,640,768,10,1.0
s,4.0,39390158167.93437,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
m,4.0,98475395419.83592,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
l,4.0,196950790839.67184,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
xl,4.0,393901581679.3437,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
s,4.0,114743062561.002,1874575.3599999999,19086704.64,1874575.3599999999,384,448,11,1.0
s,4.0,86958308694.56615,2448424.96,25979125.759999998,2448424.96,448,512,11,1.0
s,4.0,76235595116.58441,3098787.84,25979125.759999998,3098787.84,448,576,11,1.0
s,4.0,68158114524.520386,3098787.84,33931919.36,3098787.84,512,576,11,1.0
m,4.0,170395286311.30096,3098787.84,33931919.36,3098787.84,512,576,11,1.0
l,4.0,340790572622.6019,3098787.84,33931919.36,3098787.84,512,576,11,1.0
xl,4.0,681581145245.2039,3098787.84,33931919.36,3098787.84,512,576,11,1.0
s,4.0,60702895631.07371,3825664.0,33931919.36,3825664.0,512,640,11,1.0
m,4.0,151757239077.68427,3825664.0,33931919.36,3825664.0,512,640,11,1.0
l,4.0,303514478155.3685,3825664.0,33931919.36,3825664.0,512,640,11,1.0
xl,4.0,607028956310.737,3825664.0,33931919.36,3825664.0,512,640,11,1.0
s,4.0,54851220540.14447,3825664.0,42945085.44,3825664.0,576,640,11,1.0
m,4.0,137128051350.36118,3825664.0,42945085.44,3825664.0,576,640,11,1.0
l,4.0,274256102700.72235,3825664.0,42945085.44,3825664.0,576,640,11,1.0
xl,4.0,548512205401.4447,3825664.0,42945085.44,3825664.0,576,640,11,1.0
s,4.0,49462126284.05757,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
m,4.0,123655315710.14392,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
l,4.0,247310631420.28784,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
xl,4.0,494621262840.5757,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
s,4.0,45090000506.739456,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
m,4.0,112725001266.84865,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
l,4.0,225450002533.6973,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
xl,4.0,450900005067.3946,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
s,4.0,41070016255.709564,5508956.16,53018624.0,5508956.16,640,768,11,1.0
m,4.0,102675040639.27391,5508956.16,53018624.0,5508956.16,640,768,11,1.0
l,4.0,205350081278.54782,5508956.16,53018624.0,5508956.16,640,768,11,1.0
xl,4.0,410700162557.09564,5508956.16,53018624.0,5508956.16,640,768,11,1.0
s,4.0,37718823718.989235,5508956.16,64152535.04,5508956.16,704,768,11,1.0
m,4.0,94297059297.47308,5508956.16,64152535.04,5508956.16,704,768,11,1.0
l,4.0,188594118594.94617,5508956.16,64152535.04,5508956.16,704,768,11,1.0
xl,4.0,377188237189.89233,5508956.16,64152535.04,5508956.16,704,768,11,1.0
s,4.0,110472819780.0152,1874575.3599999999,20857651.2,1874575.3599999999,384,448,12,1.0
s,4.0,95374108526.76273,2448424.96,20857651.2,2448424.96,384,512,12,1.0
s,4.0,83630556330.53206,2448424.96,28389580.8,2448424.96,448,512,12,1.0
s,4.0,73665799225.3611,3098787.84,28389580.8,3098787.84,448,576,12,1.0
s,4.0,65494254540.098404,3098787.84,37080268.8,3098787.84,512,576,12,1.0
m,4.0,163735636350.246,3098787.84,37080268.8,3098787.84,512,576,12,1.0
l,4.0,327471272700.492,3098787.84,37080268.8,3098787.84,512,576,12,1.0
xl,4.0,654942545400.984,3098787.84,37080268.8,3098787.84,512,576,12,1.0
s,4.0,58580845372.0251,3825664.0,37080268.8,3825664.0,512,640,12,1.0
m,4.0,146452113430.06274,3825664.0,37080268.8,3825664.0,512,640,12,1.0
l,4.0,292904226860.1255,3825664.0,37080268.8,3825664.0,512,640,12,1.0
xl,4.0,585808453720.251,3825664.0,37080268.8,3825664.0,512,640,12,1.0
s,4.0,52671806457.388176,3825664.0,46929715.2,3825664.0,576,640,12,1.0
m,4.0,131679516143.47044,3825664.0,46929715.2,3825664.0,576,640,12,1.0
l,4.0,263359032286.9409,3825664.0,46929715.2,3825664.0,576,640,12,1.0
xl,4.0,526718064573.8818,3825664.0,46929715.2,3825664.0,576,640,12,1.0
s,4.0,47682980959.91868,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
m,4.0,119207452399.79669,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
l,4.0,238414904799.59338,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
xl,4.0,476829809599.18677,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
s,4.0,43210281375.53494,5508956.16,46929715.2,5508956.16,576,768,12,1.0
m,4.0,108025703438.83736,5508956.16,46929715.2,5508956.16,576,768,12,1.0
l,4.0,216051406877.6747,5508956.16,46929715.2,5508956.16,576,768,12,1.0
xl,4.0,432102813755.3494,5508956.16,46929715.2,5508956.16,576,768,12,1.0
s,4.0,39558415171.1497,5508956.16,57937920.0,5508956.16,640,768,12,1.0
m,4.0,98896037927.87425,5508956.16,57937920.0,5508956.16,640,768,12,1.0
l,4.0,197792075855.7485,5508956.16,57937920.0,5508956.16,640,768,12,1.0
xl,4.0,395584151711.497,5508956.16,57937920.0,5508956.16,640,768,12,1.0
s,4.0,106509012877.87695,1874575.3599999999,22628597.759999998,1874575.3599999999,384,448,13,1.0
s,4.0,92405194857.42175,2448424.96,22628597.759999998,2448424.96,384,512,13,1.0
s,4.0,71263602297.56136,3098787.84,30800035.84,3098787.84,448,576,13,1.0
s,4.0,56602148910.99821,3825664.0,40228618.24,3825664.0,512,640,13,1.0
m,4.0,141505372277.4955,3825664.0,40228618.24,3825664.0,512,640,13,1.0
l,4.0,283010744554.991,3825664.0,40228618.24,3825664.0,512,640,13,1.0
xl,4.0,566021489109.982,3825664.0,40228618.24,3825664.0,512,640,13,1.0
s,4.0,50881449885.231804,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
m,4.0,127203624713.0795,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
l,4.0,254407249426.159,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
xl,4.0,508814498852.318,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
s,4.0,46027382846.2631,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
m,4.0,115068457115.65775,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
l,4.0,230136914231.3155,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
xl,4.0,460273828462.631,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
s,4.0,41846266658.538445,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
m,4.0,104615666646.34612,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
l,4.0,209231333292.69223,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
xl,4.0,418462666585.38446,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
s,4.0,38154134474.19201,5508956.16,62857216.0,5508956.16,640,768,13,1.0
m,4.0,95385336185.48003,5508956.16,62857216.0,5508956.16,640,768,13,1.0
l,4.0,190770672370.96005,5508956.16,62857216.0,5508956.16,640,768,13,1.0
xl,4.0,381541344741.9201,5508956.16,62857216.0,5508956.16,640,768,13,1.0
s,4.0,120915086925.56578,1874575.3599999999,16944128.0,1874575.3599999999,320,448,14,1.0
s,4.0,89615540441.64374,2448424.96,24399544.32,2448424.96,384,512,14,1.0
s,4.0,69013126208.268,3098787.84,33210490.88,3098787.84,448,576,14,1.0
s,4.0,61380163117.63617,3825664.0,33210490.88,3825664.0,448,640,14,1.0
m,4.0,153450407794.09042,3825664.0,33210490.88,3825664.0,448,640,14,1.0
l,4.0,306900815588.18085,3825664.0,33210490.88,3825664.0,448,640,14,1.0
xl,4.0,613801631176.3617,3825664.0,33210490.88,3825664.0,448,640,14,1.0
s,4.0,54752754606.70404,3825664.0,43376967.68,3825664.0,512,640,14,1.0
m,4.0,136881886516.7601,3825664.0,43376967.68,3825664.0,512,640,14,1.0
l,4.0,273763773033.5202,3825664.0,43376967.68,3825664.0,512,640,14,1.0
xl,4.0,547527546067.0404,3825664.0,43376967.68,3825664.0,512,640,14,1.0
s,4.0,49382044160.94779,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
m,4.0,123455110402.36948,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
l,4.0,246910220804.73895,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
xl,4.0,493820441609.4779,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
s,4.0,44482894746.937386,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
m,4.0,111207236867.34346,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
l,4.0,222414473734.68692,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
xl,4.0,444828947469.37384,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
s,4.0,40565732167.20029,5508956.16,54898974.72,5508956.16,576,768,14,1.0
m,4.0,101414330418.00073,5508956.16,54898974.72,5508956.16,576,768,14,1.0
l,4.0,202828660836.00146,5508956.16,54898974.72,5508956.16,576,768,14,1.0
xl,4.0,405657321672.0029,5508956.16,54898974.72,5508956.16,576,768,14,1.0
s,4.0,36846136711.45317,5508956.16,67776512.0,5508956.16,640,768,14,1.0
m,4.0,92115341778.63293,5508956.16,67776512.0,5508956.16,640,768,14,1.0
l,4.0,184230683557.26587,5508956.16,67776512.0,5508956.16,640,768,14,1.0
xl,4.0,368461367114.53174,5508956.16,67776512.0,5508956.16,640,768,14,1.0
s,4.0,117579574234.39095,1874575.3599999999,18173952.0,1874575.3599999999,320,448,15,1.0
s,4.0,86989385875.25644,2448424.96,26170490.88,2448424.96,384,512,15,1.0
s,4.0,76259479602.38284,3098787.84,26170490.88,3098787.84,384,576,15,1.0
s,4.0,66900437131.73784,3098787.84,35620945.92,3098787.84,448,576,15,1.0
m,4.0,167251092829.3446,3098787.84,35620945.92,3098787.84,448,576,15,1.0
l,4.0,334502185658.6892,3098787.84,35620945.92,3098787.84,448,576,15,1.0
xl,4.0,669004371317.3784,3098787.84,35620945.92,3098787.84,448,576,15,1.0
s,4.0,59703286130.96007,3825664.0,35620945.92,3825664.0,448,640,15,1.0
m,4.0,149258215327.40018,3825664.0,35620945.92,3825664.0,448,640,15,1.0
l,4.0,298516430654.80035,3825664.0,35620945.92,3825664.0,448,640,15,1.0
xl,4.0,597032861309.6007,3825664.0,35620945.92,3825664.0,448,640,15,1.0
s,4.0,53020389181.533165,3825664.0,46525317.12,3825664.0,512,640,15,1.0
m,4.0,132550972953.83292,3825664.0,46525317.12,3825664.0,512,640,15,1.0
l,4.0,265101945907.66583,3825664.0,46525317.12,3825664.0,512,640,15,1.0
xl,4.0,530203891815.33167,3825664.0,46525317.12,3825664.0,512,640,15,1.0
s,4.0,47968479628.063,4629053.4399999995,46525317.12,4629053.4399999995,512,704,15,1.0
m,4.0,119921199070.1575,4629053.4399999995,46525317.12,4629053.4399999995,512,704,15,1.0
l,4.0,239842398140.315,4629053.4399999995,46525317.12,4629053.4399999995,512,704,15,1.0
xl,4.0,479684796280.63,4629053.4399999995,46525317.12,4629053.4399999995,512,704,15,1.0
s,4.0,43444600446.47424,5508956.16,46525317.12,5508956.16,512,768,15,1.0
m,4.0,108611501116.18561,5508956.16,46525317.12,5508956.16,512,768,15,1.0
l,4.0,217223002232.37122,5508956.16,46525317.12,5508956.16,512,768,15,1.0
xl,4.0,434446004464.74243,5508956.16,46525317.12,5508956.16,512,768,15,1.0
s,4.0,39361241738.476845,5508956.16,58883604.480000004,5508956.16,576,768,15,1.0
m,4.0,98403104346.19211,5508956.16,58883604.480000004,5508956.16,576,768,15,1.0
l,4.0,196806208692.38422,5508956.16,58883604.480000004,5508956.16,576,768,15,1.0
xl,4.0,393612417384.76843,5508956.16,58883604.480000004,5508956.16,576,768,15,1.0
s,4.0,114423145506.54997,1874575.3599999999,19403776.0,1874575.3599999999,320,448,16,1.0
s,4.0,84512766457.93501,2448424.96,27941437.44,2448424.96,384,512,16,1.0
s,4.0,74349440610.27354,3098787.84,27941437.44,3098787.84,384,576,16,1.0
s,4.0,64913256778.481155,3098787.84,38031400.96,3098787.84,448,576,16,1.0
m,4.0,162283141946.20288,3098787.84,38031400.96,3098787.84,448,576,16,1.0
l,4.0,324566283892.40576,3098787.84,38031400.96,3098787.84,448,576,16,1.0
xl,4.0,649132567784.8115,3098787.84,38031400.96,3098787.84,448,576,16,1.0
s,4.0,58115595583.22218,3825664.0,38031400.96,3825664.0,448,640,16,1.0
m,4.0,145288988958.05545,3825664.0,38031400.96,3825664.0,448,640,16,1.0
l,4.0,290577977916.1109,3825664.0,38031400.96,3825664.0,448,640,16,1.0
xl,4.0,581155955832.2218,3825664.0,38031400.96,3825664.0,448,640,16,1.0
s,4.0,46633589797.18537,4629053.4399999995,49673666.56,4629053.4399999995,512,704,16,1.0
m,4.0,116583974492.96342,4629053.4399999995,49673666.56,4629053.4399999995,512,704,16,1.0
l,4.0,233167948985.92685,4629053.4399999995,49673666.56,4629053.4399999995,512,704,16,1.0
xl,4.0,466335897971.8537,4629053.4399999995,49673666.56,4629053.4399999995,512,704,16,1.0
s,4.0,42346741788.838036,5508956.16,49673666.56,5508956.16,512,768,16,1.0
m,4.0,105866854472.09508,5508956.16,49673666.56,5508956.16,512,768,16,1.0
l,4.0,211733708944.19016,5508956.16,49673666.56,5508956.16,512,768,16,1.0
xl,4.0,423467417888.3803,5508956.16,49673666.56,5508956.16,512,768,16,1.0
s,4.0,38226216929.169464,5508956.16,62868234.239999995,5508956.16,576,768,16,1.0
m,4.0,95565542322.92366,5508956.16,62868234.239999995,5508956.16,576,768,16,1.0
l,4.0,191131084645.84732,5508956.16,62868234.239999995,5508956.16,576,768,16,1.0
xl,4.0,382262169291.69464,5508956.16,62868234.239999995,5508956.16,576,768,16,1.0
s,4.0,116435979977.18451,1874575.3599999999,19677184.0,1874575.3599999999,640,448,4,1.0
s,4.0,92597382963.87126,2448424.96,23809392.64,2448424.96,704,512,4,1.0
s,4.0,85827805198.73161,2448424.96,28335144.96,2448424.96,768,512,4,1.0
s,4.0,75365308916.6132,3098787.84,28335144.96,3098787.84,768,576,4,1.0
s,4.0,115760182020.19893,1874575.3599999999,19923148.799999997,1874575.3599999999,576,448,5,1.0
s,4.0,91308823006.48076,2448424.96,24596480.0,2448424.96,640,512,5,1.0
s,4.0,83862009504.69205,2448424.96,29761740.8,2448424.96,704,512,5,1.0
s,4.0,73845322924.94731,3098787.84,29761740.8,3098787.84,704,576,5,1.0
s,4.0,68462379002.60369,3098787.84,35418931.2,3098787.84,768,576,5,1.0
m,4.0,171155947506.50925,3098787.84,35418931.2,3098787.84,768,576,5,1.0
l,4.0,342311895013.0185,3098787.84,35418931.2,3098787.84,768,576,5,1.0
xl,4.0,684623790026.037,3098787.84,35418931.2,3098787.84,768,576,5,1.0
s,4.0,60944120969.3021,3825664.0,35418931.2,3825664.0,768,640,5,1.0
m,4.0,152360302423.25525,3825664.0,35418931.2,3825664.0,768,640,5,1.0
l,4.0,304720604846.5105,3825664.0,35418931.2,3825664.0,768,640,5,1.0
xl,4.0,609441209693.021,3825664.0,35418931.2,3825664.0,768,640,5,1.0
s,4.0,118381530147.76024,1874575.3599999999,18890096.64,1874575.3599999999,512,448,6,1.0
s,4.0,92370828707.03275,2448424.96,23907778.56,2448424.96,576,512,6,1.0
s,4.0,84159129644.32494,2448424.96,29515776.0,2448424.96,640,512,6,1.0
s,4.0,74075606945.30046,3098787.84,29515776.0,3098787.84,640,576,6,1.0
s,4.0,68181531571.45274,3098787.84,35714088.96,3098787.84,704,576,6,1.0
m,4.0,170453828928.63187,3098787.84,35714088.96,3098787.84,704,576,6,1.0
l,4.0,340907657857.26373,3098787.84,35714088.96,3098787.84,704,576,6,1.0
xl,4.0,681815315714.5275,3098787.84,35714088.96,3098787.84,704,576,6,1.0
s,4.0,60721469376.39478,3825664.0,35714088.96,3825664.0,704,640,6,1.0
m,4.0,151803673440.98697,3825664.0,35714088.96,3825664.0,704,640,6,1.0
l,4.0,303607346881.97394,3825664.0,35714088.96,3825664.0,704,640,6,1.0
xl,4.0,607214693763.9479,3825664.0,35714088.96,3825664.0,704,640,6,1.0
s,4.0,56349674233.9681,3825664.0,42502717.44,3825664.0,768,640,6,1.0
m,4.0,140874185584.92026,3825664.0,42502717.44,3825664.0,768,640,6,1.0
l,4.0,281748371169.8405,3825664.0,42502717.44,3825664.0,768,640,6,1.0
xl,4.0,563496742339.681,3825664.0,42502717.44,3825664.0,768,640,6,1.0
s,4.0,50677338714.18019,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
m,4.0,126693346785.45047,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
l,4.0,253386693570.90094,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
xl,4.0,506773387141.8019,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
s,4.0,123917321966.24867,1874575.3599999999,16873185.28,1874575.3599999999,448,448,7,1.0
s,4.0,110570407077.77983,1874575.3599999999,22038446.08,1874575.3599999999,512,448,7,1.0
s,4.0,95446834738.61618,2448424.96,22038446.08,2448424.96,512,512,7,1.0
s,4.0,86353677555.11932,2448424.96,27892408.32,2448424.96,576,512,7,1.0
s,4.0,75770484292.80891,3098787.84,27892408.32,3098787.84,576,576,7,1.0
s,4.0,69299451512.02754,3098787.84,34435072.0,3098787.84,640,576,7,1.0
m,4.0,173248628780.06885,3098787.84,34435072.0,3098787.84,640,576,7,1.0
l,4.0,346497257560.1377,3098787.84,34435072.0,3098787.84,640,576,7,1.0
xl,4.0,692994515120.2754,3098787.84,34435072.0,3098787.84,640,576,7,1.0
s,4.0,61606550994.20652,3825664.0,34435072.0,3825664.0,640,640,7,1.0
m,4.0,154016377485.5163,3825664.0,34435072.0,3825664.0,640,640,7,1.0
l,4.0,308032754971.0326,3825664.0,34435072.0,3825664.0,640,640,7,1.0
xl,4.0,616065509942.0652,3825664.0,34435072.0,3825664.0,640,640,7,1.0
s,4.0,56839015384.193405,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
m,4.0,142097538460.48352,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
l,4.0,284195076920.96704,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
xl,4.0,568390153841.9341,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
s,4.0,51072775477.255684,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
m,4.0,127681938693.1392,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
l,4.0,255363877386.2784,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
xl,4.0,510727754772.5568,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
s,4.0,47459620178.15385,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
m,4.0,118649050445.38461,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
l,4.0,237298100890.76923,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
xl,4.0,474596201781.53845,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
s,4.0,43026777525.675285,5508956.16,49586503.68,5508956.16,768,768,7,1.0
m,4.0,107566943814.18822,5508956.16,49586503.68,5508956.16,768,768,7,1.0
l,4.0,215133887628.37643,5508956.16,49586503.68,5508956.16,768,768,7,1.0
xl,4.0,430267775256.75287,5508956.16,49586503.68,5508956.16,768,768,7,1.0
s,4.0,117267868067.53172,1874575.3599999999,19283640.32,1874575.3599999999,448,448,8,1.0
s,4.0,90303366139.6071,2448424.96,25186795.52,2448424.96,512,512,8,1.0
s,4.0,71673771085.5347,3098787.84,31877038.08,3098787.84,576,576,8,1.0
s,4.0,58266746095.89494,3825664.0,39354368.0,3825664.0,640,640,8,1.0
m,4.0,145666865239.73737,3825664.0,39354368.0,3825664.0,640,640,8,1.0
l,4.0,291333730479.47473,3825664.0,39354368.0,3825664.0,640,640,8,1.0
xl,4.0,582667460958.9495,3825664.0,39354368.0,3825664.0,640,640,8,1.0
s,4.0,53423203299.034096,3825664.0,47618785.28,3825664.0,704,640,8,1.0
m,4.0,133558008247.58524,3825664.0,47618785.28,3825664.0,704,640,8,1.0
l,4.0,267116016495.17047,3825664.0,47618785.28,3825664.0,704,640,8,1.0
xl,4.0,534232032990.34094,3825664.0,47618785.28,3825664.0,704,640,8,1.0
s,4.0,52222587473.96202,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
m,4.0,130556468684.90506,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
l,4.0,261112937369.81012,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
xl,4.0,522225874739.62024,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
s,4.0,48297950100.53624,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
m,4.0,120744875251.34059,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
l,4.0,241489750502.68118,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
xl,4.0,482979501005.36237,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
s,4.0,44626119160.59198,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
m,4.0,111565297901.47995,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
l,4.0,223130595802.9599,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
xl,4.0,446261191605.9198,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
s,4.0,43714682034.09101,5508956.16,47618785.28,5508956.16,704,768,8,1.0
